gene	hap1_time1_observed_logFC	torin_time1_observed_logFC	time1_pval	hap1_time2_observed_logFC	torin_time2_observed_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_significant	time2_significant	time1_response	time2_response
AGPAT3	0.218582104332294	0.204078883820879	0.672478569304163	0.0244887002822425	0.053295415711793	0.80451376366106	-0.0145032205114144	0.0288067154295505	0.899868063057665	0.908356941781163	FALSE	FALSE	None	None
AHCYL1	-0.360354287871205	-0.895597677294601	0.0677264535477586	-0.777606995717803	-1.47844035099091	0.0372839207451516	-0.535243389423396	-0.700833355273108	0.411305448915638	0.19563973897176	FALSE	FALSE	None	None
AHNAK	-0.124267930751694	-0.481812806626385	0.292444433302559	-0.67535934012725	-1.07760088786205	0.357008266880132	-0.357544875874691	-0.402241547734795	0.706100978858642	0.61017756416909	FALSE	FALSE	None	None
AHSA1	0.5232366607237	-0.56792647535233	0.00318710584230003	0.738773676130552	-1.1217028332829	0.000319072833168048	-1.09116313607603	-1.86047650941345	0.0983222152349558	0.0162401932149687	FALSE	FALSE	None	None
AJUBA	-0.0791419111707062	-0.200393066283273	0.804565751512813	-0.149722476192939	-0.329822927455276	0.725930771141294	-0.121251155112567	-0.180100451262337	0.941967872264527	0.863836616767943	FALSE	FALSE	None	None
AK1	0.463288094013387	0.202822787541666	0.351411521948121	0.230393888258812	-0.395409561493879	0.0372839207451516	-0.260465306471721	-0.625803449752691	0.746371459697042	0.19563973897176	FALSE	FALSE	None	None
ALMS1	0.306808048675789	0.0470393833424517	0.384241116403253	0.125460828770579	-0.288916180308463	0.105955088624419	-0.259768665333337	-0.414377009079041	0.770429344261857	0.334395343638192	FALSE	FALSE	None	None
AMOT	0.885736066898421	-0.236322662412196	0.00148898952399257	0.944083519588134	-0.688262013210916	0.000167760516248732	-1.12205872931062	-1.63234553279905	0.0656218954502438	0.0096662325418362	FALSE	TRUE	None	Sensitizer
ANK2	0.198870509983388	0.112590526492217	0.705414168897006	0.187284705833327	-0.341911580437021	0.00632736419267434	-0.0862799834911709	-0.529196286270348	0.907696646943592	0.0952191148019528	FALSE	FALSE	None	None
ANKRD11	-0.0724219734680297	0.0725702277667468	0.467672657759921	-0.411248106939371	0.157026365922318	0.0972042381615088	0.144992201234777	0.56827447286169	0.804268709664809	0.315657973398163	FALSE	FALSE	None	None
ANO4	0.573214417867831	0.0830128001765661	0.00935686782804674	0.538115860966554	-0.0230922774048076	0.0162561154210267	-0.490201617691265	-0.561208138371362	0.162624998588869	0.14149932813347	FALSE	FALSE	None	None
ANXA5	-0.138988321995138	-0.0221972411430215	0.37309905534244	-0.0362518783778313	-0.0606844296737097	0.798446530473077	0.116791080852117	-0.0244325512958784	0.75974296087883	0.905591009746118	FALSE	FALSE	None	None
AP1B1	-0.0822402465009402	-0.0955939931372395	0.702705571551827	-0.620907898101306	-0.429993930284667	0.733548481805587	-0.0133537466362993	0.190913967816639	0.907696646943592	0.869704106261848	FALSE	FALSE	None	None
AP1G1	-0.176066862117209	0.0108921812268329	0.407115953422494	-0.664139206220953	-0.263050173109066	0.208402783426681	0.186959043344042	0.401089033111887	0.774877742907577	0.466731460523637	FALSE	FALSE	None	None
AP2A1	0.343773503775819	0.0412527269539756	0.710485506512998	0.110130413195139	-0.0639318628987765	0.804544961348965	-0.302520776821843	-0.174062276093915	0.911409722109242	0.908356941781163	FALSE	FALSE	None	None
AP3B1	-0.156742688741425	-0.561812484105322	0.127035843259792	-0.4030692811999	-0.874114496795508	0.157773502624049	-0.405069795363897	-0.471045215595608	0.52254076860861	0.403322108767539	FALSE	FALSE	None	None
APBA2	0.538261831771205	0.224392398188348	0.82857475428448	0.0341265243136079	-0.321244533650705	0.470076450250108	-0.313869433582858	-0.355371057964313	0.952954046115264	0.703679579014572	FALSE	FALSE	None	None
APBB2	0.149923241264777	0.245384396861605	0.403408355051981	0.328341830165544	0.035426738361654	0.950628294042057	0.0954611555968285	-0.29291509180389	0.774877742907577	0.97842492736162	FALSE	FALSE	None	None
APH1A	-0.264494828291371	-0.244126310442207	0.814269220991486	-0.192571867540687	-0.589040085373762	0.163929164581472	0.0203685178491634	-0.396468217833075	0.942596828052058	0.413678096305801	FALSE	FALSE	None	None
APLP1	0.612377250624885	0.404666475425629	0.943010333587574	0.417390422459543	0.42248806087209	0.74924176884376	-0.207710775199256	0.00509763841254657	0.987839347747934	0.878158425074291	FALSE	FALSE	None	None
ARAP2	0.123671611246236	0.115211685862851	0.480345250423796	0.072567241393494	-0.195660422325514	0.165425495650633	-0.00845992538338479	-0.268227663719008	0.804268709664809	0.414067062135662	FALSE	FALSE	None	None
ARF4	-0.288194117503543	-0.0421992848445797	0.493199173554005	-0.276378442730435	-0.780289634504521	0.23817210115098	0.245994832658963	-0.503911191774086	0.812560454159736	0.49985932284854	FALSE	FALSE	None	None
ARFGEF1	-0.258458105233563	-0.181659964376443	0.926767514801739	-0.4037037660746	-0.393864921300638	0.894378126272837	0.0767981408571201	0.00983884477396108	0.987839347747934	0.949795703804372	FALSE	FALSE	None	None
ARHGAP22	0.104690999781973	0.0321298002335931	0.288223248321962	0.0573115726444961	-0.364941695981179	0.317153419380104	-0.0725611995483796	-0.422253268625675	0.704292056295646	0.575544856573508	FALSE	FALSE	None	None
ARHGAP31	-0.58957340349648	-1.08859181132891	0.163929164581472	-0.892836774370514	-1.6591118948612	0.0814088209811946	-0.499018407832432	-0.766275120490688	0.563477964048848	0.285393423553393	FALSE	FALSE	None	None
ARHGEF1	-0.0459285165216729	-0.0229177866946282	0.812539067615869	-0.101622582343827	-0.368091772852318	0.926767514801739	0.0230107298270448	-0.266469190508491	0.942596828052058	0.963463448412254	FALSE	FALSE	None	None
ARHGEF6	0.73149418191975	0.543059710862326	0.0851519450404021	0.819101741925794	0.270754691351117	0.000660647637181331	-0.188434471057424	-0.548347050574677	0.454880953159551	0.0226455328967156	FALSE	FALSE	None	None
ARHGEF37	0.0598611493405309	-0.453177888995477	0.690279643084975	-0.383328010464876	-0.985617195130744	0.496208810936624	-0.513039038336008	-0.602289184665868	0.906175616560489	0.719531930312332	FALSE	FALSE	None	None
ARID1A	0.0992595033666657	-0.75948182140344	0.00127198841002554	-0.218672482115216	-1.60969894565332	0.000329015259622542	-0.858741324770106	-1.3910264635381	0.0627853479188605	0.0162401932149687	FALSE	FALSE	None	None
ARL8A	-0.152187418065039	-0.338803769566752	0.958865640054106	-0.713483502559595	-0.866378891712321	0.74118678497246	-0.186616351501713	-0.152895389152725	0.988928256956477	0.870560402644032	FALSE	FALSE	None	None
ARNT	-0.357206730028814	-0.427370910547284	0.99185195319931	-0.559738536518322	-0.647589824008275	0.975559196195001	-0.0701641805184694	-0.087851287489953	0.995887152357973	0.989186563767158	FALSE	FALSE	None	None
ARPC5	-0.379091830651845	-0.923188270134608	0.0551516343142924	-0.568859184944427	-1.30952067768306	0.121980021650307	-0.544096439482763	-0.740661492738631	0.385790929200165	0.357864980965517	FALSE	FALSE	None	None
ATAD2	0.167340721179014	0.292256521962628	0.53281963161271	0.106229694491747	0.0554477273713724	0.878244652881427	0.124915800783614	-0.0507819671203751	0.836461220527014	0.944036499700071	FALSE	FALSE	None	None
ATF3	0.376331042536045	-0.124315505416871	0.37309905534244	-0.107889587869083	-0.478180422035072	0.542991003493879	-0.500646547952915	-0.370290834165989	0.75974296087883	0.756265122247682	FALSE	FALSE	None	None
ATF6	0.0188762383139532	-0.169487111784045	0.409047696728983	-0.145503589256431	-0.447955884436894	0.868854153376327	-0.188363350097998	-0.302452295180464	0.774877742907577	0.944036499700071	FALSE	FALSE	None	None
ATG4A	0.644074233354197	0.458081003764855	0.430768442815985	0.281530536334066	0.205385256039499	0.573959012946438	-0.185993229589342	-0.0761452802945668	0.791024194099591	0.774873091554075	FALSE	FALSE	None	None
ATG4C	0.0429307189852773	-0.483956989708171	0.105955088624419	0.0645339400907756	-0.512559553984903	0.125281743741575	-0.526887708693448	-0.577093494075678	0.489695053792258	0.357864980965517	FALSE	FALSE	None	None
ATG16L1	0.554597069746743	0.767538766082197	0.159171691223494	0.6502576593969	0.795450252334131	0.519439475094657	0.212941696335454	0.145192592937231	0.558813963094192	0.737616009513012	FALSE	FALSE	None	None
ATP6V0A1	-0.178588292843489	-0.520870328477973	0.418845831769773	-0.366147433493285	-0.629611808139006	0.246506703044604	-0.342282035634484	-0.263464374645721	0.78311478243015	0.505297793284121	FALSE	FALSE	None	None
ATP6V0A2	0.206512491605203	-0.319674794835524	0.0930466180219924	0.118636920335967	-0.674180295477706	0.0777977717618994	-0.526187286440727	-0.792817215813673	0.47250834007876	0.277554128289913	FALSE	FALSE	None	None
ATP6V1C1	-1.9041442610737	-1.76047172435745	0.613238660658466	-2.02060791563953	-2.56271863700336	0.36943101912523	0.143672536716253	-0.542110721363837	0.868471845616605	0.621174493711966	FALSE	FALSE	None	None
ATP8A1	-0.251307956896227	-0.426600684613821	0.522178266525773	-0.315781365969227	-0.790814018442172	0.58406151365952	-0.175292727717594	-0.475032652472945	0.829787336276634	0.777684431272411	FALSE	FALSE	None	None
ATP9A	-0.373040631190015	0.07736207844317	0.222093193036212	-0.342342775305169	-0.622326920966238	0.23817210115098	0.450402709633185	-0.279984145661069	0.623293380086785	0.49985932284854	FALSE	FALSE	None	None
ATRN	-0.11177941429206	0.0113674957829377	0.894378126272837	-0.3977938789093	-0.300639017547011	0.975559196195001	0.123146910074997	0.0971548613622892	0.984533994487672	0.989186563767158	FALSE	FALSE	None	None
ATXN1	0.705425238166022	0.479793490184614	0.0851519450404021	0.605550785871879	0.0253308778648328	0.0256922062622656	-0.225631747981408	-0.580219908007046	0.454880953159551	0.169393444835549	FALSE	FALSE	None	None
ATXN7	0.591809290545347	0.253713126941639	0.159171691223494	0.626619296566993	-0.230610427828031	0.0162561154210267	-0.338096163603708	-0.857229724395025	0.558813963094192	0.14149932813347	FALSE	FALSE	None	None
AUH	0.118930622123532	0.00878885399764278	0.804388823378566	-0.0363210913238134	-0.321389698193841	0.353009866487733	-0.110141768125889	-0.285068606870027	0.941967872264527	0.604180548191211	FALSE	FALSE	None	None
AXIN1	0.281027161108919	0.210634050739994	0.710515520801532	0.102495276436615	-0.34912554900184	0.0443294774985467	-0.0703931103689253	-0.451620825438455	0.911409722109242	0.2098338827769	FALSE	FALSE	None	None
B4GALT5	-0.0996781735618377	-0.00864485192389609	0.736023489685306	0.0274869062610248	-0.390643258223223	0.141463386183846	0.0910333216379416	-0.418130164484248	0.919284399060393	0.383661139672234	FALSE	FALSE	None	None
BACH1	0.466719109615515	0.227122192495275	0.0777977717618994	0.290649578685027	0.111903057188384	0.0743157352487539	-0.239596917120241	-0.178746521496643	0.440378212633871	0.272180428174159	FALSE	FALSE	None	None
BAG3	0.301274307903076	-0.109047036324456	0.407115953422494	0.30026718210317	-0.550716174179429	0.101506067185558	-0.410321344227531	-0.850983356282599	0.774877742907577	0.327045657720571	FALSE	FALSE	None	None
BAIAP3	-0.12385328050999	-0.134016195236061	0.99185195319931	-0.53086574149126	-0.850346113492049	0.173534548515207	-0.0101629147260707	-0.319480372000789	0.995887152357973	0.422370084551805	FALSE	FALSE	None	None
BANK1	0.103178731160547	-0.0649961632298003	0.395580535892945	0.0700213800877858	-0.474880668161212	0.171858769786247	-0.168174894390347	-0.544902048248998	0.770659728475475	0.421617737408008	FALSE	FALSE	None	None
BCOR	0.657207747022986	0.204337431694994	0.0743157352487539	0.436426822070556	0.0548840441435746	0.115306510260875	-0.452870315327991	-0.381542777926982	0.422606531322407	0.349602539709876	FALSE	FALSE	None	None
BEGAIN	0.209938503216876	-0.000214233364109519	0.153095027379765	-0.0547298983424908	-0.58214940236404	0.0172422873137515	-0.210152736580986	-0.527419504021549	0.55239550814804	0.143763395575468	FALSE	FALSE	None	None
BMI1	0.405278149154224	0.61195249388367	0.467672657759921	0.318345412666095	0.827953883083754	0.141463386183846	0.206674344729446	0.509608470417659	0.804268709664809	0.383661139672234	FALSE	FALSE	None	None
BMPR1A	-0.363101251422778	-0.365883682464954	0.705414168897006	-0.922897498927331	-0.285759712066685	0.125281743741575	-0.00278243104217618	0.637137786860645	0.907696646943592	0.357864980965517	FALSE	FALSE	None	None
BRD7	-0.144911324938542	-1.12568484518611	0.00172280940658092	-0.774327562597881	-1.57539666750418	0.0488837184391091	-0.980773520247566	-0.8010691049063	0.0708648935906951	0.219354576559493	FALSE	FALSE	None	None
BRMS1	0.080372564536058	-0.27378966722283	0.230034676422471	-0.035976418611881	-0.459839474395926	0.320383948878672	-0.354162231758888	-0.423863055784045	0.628015023684357	0.575544856573508	FALSE	FALSE	None	None
BTBD1	-0.520072605902425	-0.506771878048305	0.307396358520563	-0.541524223155167	-0.780822226215623	0.909697266014176	0.0133007278541201	-0.239298003060456	0.722527821741667	0.954651116807151	FALSE	FALSE	None	None
BTBD3	-0.110155938976084	-0.232464922092335	0.942466028715622	-0.0984195603347541	-0.268169197054652	0.812539067615869	-0.122308983116252	-0.169749636719898	0.987839347747934	0.911804191200992	FALSE	FALSE	None	None
BTBD10	0.442134281751083	0.138910743199269	0.291171026407298	0.494603690429505	-0.687770261211046	0.00996919164057078	-0.303223538551814	-1.18237395164055	0.704519699189424	0.117161737947279	FALSE	FALSE	None	None
BTRC	0.315073864185689	0.288390086383253	0.736023489685306	0.173117608736947	0.165246065913136	0.943010333587574	-0.0266837778024367	-0.00787154282381133	0.919284399060393	0.972972200373801	FALSE	FALSE	None	None
CAB39	-0.331714125789078	0.0975056486632567	0.160476706505816	-0.653000267578957	-0.405417678729929	0.772619852044313	0.429219774452335	0.247582588849028	0.558813963094192	0.889612697747795	FALSE	FALSE	None	None
CALB1	0.536753095195789	0.464368937574787	0.506231587263128	0.415013516118711	0.0860631217570257	0.330525181861556	-0.0723841576210017	-0.328950394361686	0.819802859163648	0.583502252385064	FALSE	FALSE	None	None
CAMKK1	-0.150209532111934	-0.425946719218233	0.909682618122938	-0.193373781174917	-0.893088069438234	0.312176926476065	-0.2757371871063	-0.699714288263318	0.986500758983333	0.57179292131683	FALSE	FALSE	None	None
CAND1	0.426076472484237	0.690661839114589	0.0709596503403823	0.502805200463408	0.744594258405293	0.310444457705876	0.264585366630353	0.241789057941885	0.416338829935583	0.571773822103062	FALSE	FALSE	None	None
CANX	0.29589817494788	0.285366178579784	0.95927643725843	0.217159367535359	0.221529892420583	0.630998003515649	-0.0105319963680957	0.00437052488522396	0.988928256956477	0.795353969702055	FALSE	FALSE	None	None
CAPRIN1	0.251911964402014	0.224087222894355	0.975559196195001	-0.270511498850956	-0.257976980828481	0.975323102487739	-0.0278247415076589	0.012534518022475	0.994087570689209	0.989186563767158	FALSE	FALSE	None	None
CASKIN1	-0.134127548961292	-0.208388469053812	0.991767389429933	-0.016135958632821	-0.355792757191593	0.482725361311677	-0.0742609200925204	-0.339656798558772	0.995887152357973	0.714794002548689	FALSE	FALSE	None	None
CASP3	0.314701357815361	0.290876434416176	0.782704652224925	0.114322393189158	0.0856965990134252	0.645619885743913	-0.0238249233991845	-0.0286257941757325	0.93319569163822	0.808007037533457	FALSE	FALSE	None	None
CC2D1A	0.192375090052929	-0.366207084939728	0.226558098659871	0.13083409115464	-0.631846215575054	0.153775521977024	-0.558582174992657	-0.762680306729695	0.628015023684357	0.397817597735111	FALSE	FALSE	None	None
CCDC102A	-0.810521991599017	-0.142374253125873	0.0649635332380803	-1.26679802344037	-0.457669644270474	0.0969019321492445	0.668147738473144	0.809128379169893	0.411102564183544	0.315657973398163	FALSE	FALSE	None	None
CCNA1	0.272345343777921	0.0436067875611292	0.330525181861556	0.056281699020365	-0.681337542164304	0.0890301957343457	-0.228738556216792	-0.737619241184669	0.733067964441254	0.299354936065893	FALSE	FALSE	None	None
CCNB1	-0.204662834345246	-0.465058248821615	0.214346278801561	-0.496697644167556	-0.916869306209039	0.320383948878672	-0.260395414476369	-0.420171662041483	0.623293380086785	0.575544856573508	FALSE	FALSE	None	None
CCND1	-0.169715483725772	-0.557580713302355	0.506231587263128	-0.547208060973599	-0.946522821320159	0.613392853469542	-0.387865229576583	-0.39931476034656	0.819802859163648	0.791240336018462	FALSE	FALSE	None	None
CCNG1	0.567254972045681	0.604043510247414	0.549849174280813	0.484267177259461	0.677976519622066	0.894378126272837	0.0367885382017336	0.193709342362605	0.84497369995333	0.949795703804372	FALSE	FALSE	None	None
CCNJ	0.422402452837002	-0.510239191504445	0.0443640887632178	0.237395889203312	-0.75616671280625	0.0295137838688008	-0.932641644341447	-0.993562602009561	0.356390716874889	0.179838606364072	FALSE	FALSE	None	None
CCNL1	-0.525349993993153	-0.351107877768332	0.47047437745231	-1.31651994170254	-0.874047463975917	0.556653358129457	0.17424211622482	0.44247247772662	0.804268709664809	0.765874645989553	FALSE	FALSE	None	None
CCNT1	0.311854322614379	0.275444706379255	0.362155524599257	0.179799090328272	0.433795769715192	0.272703911388575	-0.0364096162351235	0.25399667938692	0.756715836496542	0.530783322797322	FALSE	FALSE	None	None
CCNY	0.00234058843427167	-0.322209423073159	0.65752376187268	-0.425133808012324	-0.508677453046302	0.812534073581169	-0.32455001150743	-0.0835436450339785	0.895500782558494	0.911804191200992	FALSE	FALSE	None	None
CD151	0.200990877025197	-0.3651207638366	0.25233286747426	-0.0504184141546257	-0.806421542793437	0.204636255945815	-0.566111640861797	-0.756003128638811	0.662817313475641	0.464360561987756	FALSE	FALSE	None	None
CDK12	-2.27122289883379	-2.26618671537546	0.599016467925927	-2.53025809032841	-2.59491775102143	0.687590652771519	0.00503618345832102	-0.0646596606930148	0.864058126705689	0.841704624077924	FALSE	FALSE	None	None
CDK14	0.203695357757472	0.210212339422414	0.573959012946438	0.119803444538506	0.144284149950682	0.830166612296523	0.00651698166494127	0.024480705412176	0.857663043374301	0.92290594556208	FALSE	FALSE	None	None
CDKL2	0.608008310814165	0.423576432795104	0.214346278801561	0.764012489835632	0.127750293154961	0.0217175252005167	-0.184431878019061	-0.636262196680671	0.623293380086785	0.158576485783655	FALSE	FALSE	None	None
CEP85	-2.03892949105998	-1.85009285127067	0.717922832102913	-2.1386516168344	-2.22291072150215	0.934168014688546	0.188836639789302	-0.0842591046677454	0.913976663171528	0.967995133938656	FALSE	FALSE	None	None
CERS5	-0.285795257201721	-0.222114638460795	0.84468220193886	-0.696351007036416	-0.657075373195466	0.958883493191963	0.0636806187409263	0.0392756338409496	0.960558896533303	0.980734982250955	FALSE	FALSE	None	None
CHCHD3	0.292434525088935	0.46689754795734	0.0507375437531646	-0.0399491531794263	0.161690819092147	0.546368677913132	0.174463022868405	0.201639972271573	0.384111220806167	0.756699156615943	FALSE	FALSE	None	None
CHD1	-0.223690176102608	0.165288251756367	0.0256922062622656	-0.453047801626265	0.213333165961943	0.000557233513491027	0.388978427858974	0.666380967588207	0.268679512946065	0.0202242986955273	FALSE	FALSE	None	None
CHD3	0.549382948498519	0.516810025271719	0.950673815159305	0.626715449909891	0.118318364033227	0.598986715994628	-0.0325729232267996	-0.508397085876664	0.988928256956477	0.783036357437069	FALSE	FALSE	None	None
CHIC1	0.451329860389866	-0.103157219833236	0.00253572468942409	0.356823928720606	-0.28188827757656	0.0559615691465394	-0.554487080223102	-0.638712206297166	0.0844780795317931	0.23251372500616	FALSE	FALSE	None	None
CHMP4A	-0.814232422602408	-1.06770472064927	0.522246168219117	-0.636774940871438	-1.37739466214631	0.15133863465708	-0.253472298046863	-0.740619721274876	0.829787336276634	0.396500796532562	FALSE	FALSE	None	None
CHPF	0.2260723964482	0.51050631681959	0.120214723009748	0.185263697174749	-0.072624977709191	1	0.28443392037139	-0.25788867488394	0.506296819774844	1	FALSE	FALSE	None	None
CHSY1	0.865902382501172	0.400610055969135	0.0193695590781322	0.861791616626679	0.128578308624705	0.00823002368920477	-0.465292326532037	-0.733213308001974	0.232058600994322	0.110389665570421	FALSE	FALSE	None	None
CLCN3	0.402022269477722	0.0995629153687818	0.222093193036212	0.560072289813189	-0.372509600252629	0.0013766400292641	-0.30245935410894	-0.932581890065818	0.623293380086785	0.0369298651328675	FALSE	FALSE	None	None
CLIP1	0.153294654952647	-0.174418834911719	0.115306510260875	-0.000654372753545444	-0.360915307094393	0.272703911388575	-0.327713489864366	-0.360260934340847	0.501014907260281	0.530783322797322	FALSE	FALSE	None	None
CLOCK	0.131937677638588	0.179226814843489	0.347882828365593	0.0463045707319867	0.282069050502786	0.265056014196803	0.0472891372049007	0.235764479770799	0.746371459697042	0.525038161894077	FALSE	FALSE	None	None
CNKSR1	0.121804700355416	-0.00429309578799101	0.560083049554513	0.0803784923280297	-0.114321395216298	0.291171026407298	-0.126097796143407	-0.194699887544328	0.851160693534814	0.54688743772695	FALSE	FALSE	None	None
CNOT7	-0.35938975438427	-0.322857222882181	0.772823996746869	-0.87957592108543	-0.731769156382789	0.455184044167307	0.0365325315020887	0.147806764702641	0.93319569163822	0.685832857756357	FALSE	FALSE	None	None
COMP	-0.115675844218066	0.0274727321433863	0.170194483186693	-0.192619856731349	-0.166004010021492	0.489481595308347	0.143148576361452	0.0266158467098571	0.573172221395212	0.717692092854736	FALSE	FALSE	None	None
COPG1	-2.63903146053544	-2.61657634269544	0.991771191008807	-2.96957365487607	-3.39454391686708	0.508960918023615	0.0224551178400034	-0.424970261991011	0.995887152357973	0.73171194412726	FALSE	FALSE	None	None
COQ10A	0.472039745433079	-0.0599391792563272	0.0127812292069938	0.545591428141391	-0.434244675775112	0.00042949856560221	-0.531978924689407	-0.979836103916504	0.187762343350362	0.0182759044811423	FALSE	FALSE	None	None
CORO2A	0.184297610795906	-0.0440705978400758	0.101506067185558	-0.166028343532727	-0.725639922947459	0.00554322395347933	-0.228368208635981	-0.559611579414732	0.47991757435624	0.0855042294824187	FALSE	FALSE	None	None
CRABP1	-0.261362129923875	0.0725265096406939	0.288144715215852	-0.721459021025276	-0.0844314272064672	0.239598636622868	0.333888639564569	0.637027593818809	0.704292056295646	0.49985932284854	FALSE	FALSE	None	None
CRELD1	-0.280810740323371	-0.395410371741161	0.967073847532507	-0.565837031052195	-0.799242523736655	0.717805256628776	-0.11459963141779	-0.23340549268446	0.993677449147572	0.859226370305214	FALSE	FALSE	None	None
CSAD	0.339700060922918	0.10358332107585	0.115306510260875	0.0801103699402937	-0.105421069031279	0.23817210115098	-0.236116739847068	-0.185531438971573	0.501014907260281	0.49985932284854	FALSE	FALSE	None	None
CSNK1D	-0.0841897027205314	-0.38290377637349	0.467672657759921	-0.227772503997955	-0.543684461783264	0.418845831769773	-0.298714073652959	-0.31591195778531	0.804268709664809	0.666910653424386	FALSE	FALSE	None	None
RAVER1	-0.276586200166729	0.217512299324487	0.0271471427377032	-0.332132010528376	0.36565107843168	0.0112993840580768	0.494098499491216	0.697783088960056	0.27015785595424	0.121247303718842	FALSE	FALSE	None	None
CUL4A	0.530166271961327	0.0177183041833124	0.283097170577139	0.544188579259686	-0.112588477646692	0.331918617158967	-0.512447967778014	-0.656777056906378	0.69467730009034	0.58410492865586	FALSE	FALSE	None	None
