gene	hap1_time1_observed_logFC	torin_time1_observed_logFC	time1_pval	hap1_time2_observed_logFC	torin_time2_observed_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_significant	time2_significant	time1_response	time2_response
APBA2/APBA3	-0.20592106729318	0.311359227713103	0.256747711378733	-0.372949345449941	0.177221557510015	0.26108427803952	0.517280295006283	0.550170902959956	0.611304074711269	0.503575016990173	FALSE	FALSE	None	None
APBB2/APBB3	-0.0980153921706859	-0.333046492118395	0.362155524599257	0.0756274993125065	-0.344337370239185	0.192257400605712	-0.235031099947709	-0.419964869551692	0.702689823849304	0.416557701312377	FALSE	FALSE	None	None
APH1A/APH1B	-0.659761976314998	-0.361803787087619	0.0507375437531646	-0.71286452105427	-0.311222796819393	0.192257400605712	0.297958189227379	0.401641724234876	0.247965439395166	0.416557701312377	FALSE	FALSE	None	None
APLP1/APLP2	0.0228103481632054	0.204737935843273	0.894378126272837	-0.314822879731656	-0.266418332889546	0.680043154742435	0.181927587680068	0.0484045468421102	0.968909636795573	0.840357510613275	FALSE	FALSE	None	None
ARAP2/ARAP3	0.0366489261376667	-0.0204967932306257	0.351411521948121	0.0597295447430111	-0.270835868526901	0.0777977717618994	-0.0571457193682924	-0.330565413269912	0.694278082876227	0.251875566670287	FALSE	FALSE	None	None
ARF4/ARF5	-0.952207220399352	-1.03237500678529	0.804565751512813	-1.17493671804205	-1.33025798833418	0.599006551348583	-0.0801677863859412	-0.155321270292128	0.93511482976054	0.799495397077164	FALSE	FALSE	None	None
ARFGEF1/ARFGEF2	-1.25293248000702	-1.34071457808138	0.943010333587574	-1.42724609929896	-1.65103123025791	0.757090911287619	-0.0877820980743584	-0.223785130958951	0.982302430820389	0.881915936087728	FALSE	FALSE	None	None
ARHGAP22/ARHGAP24	-0.0765155268807543	-0.220477482248896	0.263771716716047	-0.0412669047270187	-0.486944223738914	0.0414876722631996	-0.143961955368141	-0.445677319011895	0.618958902041265	0.171764248223438	FALSE	FALSE	None	None
ARHGAP31/ARHGAP33	-0.129702954614317	-0.0562556073471941	0.736023489685306	-0.252715571976804	-0.256346312546652	0.814269220991486	0.0734473472671229	-0.0036307405698473	0.907808858245634	0.906292797336414	FALSE	FALSE	None	None
ARHGEF1/ARHGEF12	-0.00920540843790377	0.293071557205091	0.0482796869790336	-0.237686989264809	0.138841927268443	0.0193695590781322	0.302276965642995	0.376528916533252	0.241398434895168	0.103198470498246	FALSE	FALSE	None	None
ARHGEF6/ARHGEF7	0.808293152001682	0.294403624160093	0.00108393455071883	0.80588823767902	0.102089591512188	0.00198122895972998	-0.51388952784159	-0.703798646166832	0.017613936449181	0.0204412511718172	FALSE	FALSE	None	None
ARHGEF37/DNMBP	0.112998964998934	-0.180561782452001	0.340867860214887	-0.0222847316707007	-0.416967555803336	0.300706829728931	-0.293560747450936	-0.394682824132635	0.688087295464834	0.541438890093643	FALSE	FALSE	None	None
ARID1A/ARID1B	-0.727215190219128	-1.60953808033197	0.000660647637181331	-1.3185612600186	-2.3927087566191	0.00341073120474472	-0.882322890112839	-1.0741474966005	0.011928360115774	0.0312250039870996	FALSE	FALSE	None	None
ARL8A/ARL8B	-1.08566753790463	-0.00415386124128873	0.000511255507851587	-1.6590843984342	-0.235241979972159	0.000274495396401779	1.08151367666334	1.42384241846204	0.00949474514581519	0.00594740025537187	TRUE	TRUE	Suppressor	Suppressor
ARNT/ARNT2	-0.771267503826018	-0.631581515452378	0.310444457705876	-1.097751826405	-0.71265680211414	0.153095027379765	0.13968598837364	0.385095024290858	0.657292825761627	0.372703250175457	FALSE	FALSE	None	None
ARPC5/ARPC5L	-1.96958162444935	-2.18866292265314	0.570665793415711	-2.34749547773905	-2.25013904711891	0.804565751512813	-0.219081298203798	0.0973564306201462	0.84739355749755	0.903225800489341	FALSE	FALSE	None	None
ATAD2/ATAD2B	0.159598643189913	-0.211136064456783	0.0559615691465394	-0.0591828846514178	-0.808984649410706	0.0033935372788444	-0.370734707646696	-0.749801764759288	0.261690790973026	0.0312250039870996	FALSE	FALSE	None	None
ATF3/JDP2	0.0416698551173634	0.0176667918598618	0.917882763430253	-0.219514367946815	-0.115907899400072	0.99185195319931	-0.0240030632575015	0.103606468546743	0.970119993869373	1	FALSE	FALSE	None	None
ATF6/ATF6B	-0.449362806885121	-0.21082213491216	0.291171026407298	-0.749180038977442	-0.240963826404648	0.160863167838586	0.238540671972962	0.508216212572794	0.649931148085684	0.383007542472823	FALSE	FALSE	None	None
ATG4A/ATG4B	0.681828375321784	0.407384565095426	0.0345469581484064	0.637920980156498	0.24189095655374	0.00457746295038224	-0.274443810226358	-0.396030023602758	0.213706412853456	0.0381455245865187	FALSE	FALSE	None	None
ATG4C/ATG4D	0.0124329948253335	-0.119992895213431	0.901535968059336	-0.170630335509078	-0.437835610250986	0.862160641566881	-0.132425890038764	-0.267205274741908	0.970119993869373	0.935566639429837	FALSE	FALSE	None	None
ATG16L1/ATG16L2	0.451965817450964	0.428917641646421	0.926767514801739	0.431247984907863	0.300765592708651	0.846132512586467	-0.0230481758045423	-0.130482392199212	0.973180750599565	0.925902581113137	FALSE	FALSE	None	None
ATP6V0A1/ATP6V0A4	-0.0686877060879249	-0.051143363278594	0.736023489685306	-0.213018651216777	-0.387691986711339	0.830166612296523	0.0175443428093309	-0.174673335494562	0.907808858245634	0.914590335580915	FALSE	FALSE	None	None
ATP6V0A2/TCIRG1	-0.324076366345218	-0.295173527239893	0.894378126272837	-0.359389745636665	-0.56682516630811	0.885230821336044	0.0289028391053249	-0.207435420671444	0.968909636795573	0.948361797842323	FALSE	FALSE	None	None
ATP6V1C1/ATP6V1C2	-1.88575529886235	-2.22469311998363	0.556739049978306	-2.29288147869201	-2.42354865329096	0.772812003447711	-0.338937821121273	-0.130667174598945	0.838834060392704	0.889089553779584	FALSE	FALSE	None	None
ATP8A1/ATP8A2	-0.0279417143195983	0.0830745930382595	0.798446530473077	0.0605008674293076	-0.0440947421827123	0.255039588028929	0.111016307357858	-0.10459560961202	0.93511482976054	0.49485293199643	FALSE	FALSE	None	None
ATP9A/ATP9B	0.489437692038258	0.572021612352239	0.710515520801532	0.449466493983339	0.426355241122693	0.613412114647145	0.0825839203139805	-0.023111252860646	0.896767162176691	0.807121203483086	FALSE	FALSE	None	None
ATRN/ATRNL1	-0.146466158452216	-0.336990316299352	0.222093193036212	-0.149627858903463	-0.530712633530324	0.171858769786247	-0.190524157847136	-0.381084774626861	0.570595159974459	0.394728623183959	FALSE	FALSE	None	None
ATXN1/ATXN1L	0.205859153398254	0.527207148201774	0.204710004636418	-0.0225952899742057	0.491136863735429	0.0778876752318887	0.32134799480352	0.513732153709635	0.557738947757995	0.251875566670287	FALSE	FALSE	None	None
ATXN7/ATXN7L2	-0.43472275208464	-0.740696519485756	0.33247036986792	-0.439691937324512	-1.12644366440678	0.114683042507394	-0.305973767401116	-0.686751727082272	0.683878925361227	0.314912738107432	FALSE	FALSE	None	None
AUH/ECHDC2	0.0699563595174232	-0.0223409826302165	0.489670271907235	-0.0088858579339605	-0.190822959445976	0.132253265996016	-0.0922973421476397	-0.181937101512015	0.793513521807186	0.342488537439881	FALSE	FALSE	None	None
AXIN1/AXIN2	-0.0080129604328783	0.447213488660879	0.0743157352487539	-0.216680056723272	0.166539133710531	0.272703911388575	0.455226449093757	0.383219190433803	0.311646631688323	0.511153923081474	FALSE	FALSE	None	None
B4GALT5/B4GALT6	0.199120990653492	0.237264407270787	0.467672657759921	-0.0561340388842515	0.3405845557391	0.0120205042353316	0.0381434166172954	0.396718594623351	0.777460940010099	0.0751281514708228	FALSE	FALSE	None	None
BACH1/BACH2	0.0968879978799116	-0.181968198904829	0.263771716716047	0.0834012871604183	-0.500237213354629	0.0193695590781322	-0.278856196784741	-0.583638500515047	0.618958902041265	0.103198470498246	FALSE	FALSE	None	None
BAG3/BAG4	0.130706255750568	0.179108094917048	0.741457846984504	0.0420703185721872	-0.0324485464774094	0.620681236033931	0.0484018391664801	-0.0745188650495965	0.912779546477136	0.808502612068247	FALSE	FALSE	None	None
BAIAP3/UNC13D	-0.869976608224832	-0.4425679085606	0.0867016721555409	-0.812878882073582	-0.686434194117493	0.591670550712046	0.427408699664232	0.12644468795609	0.34787707963643	0.79323025794616	FALSE	FALSE	None	None
BANK1/PIK3AP1	-0.17562925148864	0.0400413819035477	0.310444457705876	-0.165145641372118	-0.0302051534514853	0.862160641566881	0.215670633392187	0.134940487920633	0.657292825761627	0.935566639429837	FALSE	FALSE	None	None
BCOR/BCORL1	0.804165894753468	0.531283313361408	0.0256922062622656	0.808799403608942	0.455566981349405	0.0930466180219924	-0.27288258139206	-0.353232422259537	0.175788779689185	0.28000139682544	FALSE	FALSE	None	None
BEGAIN/TJAP1	-0.258375253521257	-0.183922200504198	0.467672657759921	-0.394535538329426	-0.611561053479082	0.736023489685306	0.0744530530170593	-0.217025515149656	0.777460940010099	0.871430361193896	FALSE	FALSE	None	None
BMI1/PCGF2	0.332050006052901	0.568006212744454	0.430768442815985	0.475632018991899	1.03278040840852	0.110554262046589	0.235956206691552	0.557148389416619	0.742704211751698	0.311083421343217	FALSE	FALSE	None	None
BMPR1A/BMPR1B	-0.94461214608893	-0.451881996510869	0.143184369752263	-1.39864146638473	-0.859508115730815	0.292968963675547	0.492730149578061	0.539133350653913	0.45847211989641	0.528971739969737	FALSE	FALSE	None	None
BRD7/BRD9	0.0891001143691097	-0.678143904189987	6.87930706976098e-06	-0.181801108404679	-1.28978912361718	9.85183584870512e-06	-0.767244018559097	-1.1079880152125	0.000406504508667694	0.000400230831353646	TRUE	TRUE	Sensitizer	Sensitizer
BRMS1/BRMS1L	-0.712742113619875	-1.0114595775883	0.384241116403253	-0.97470131407348	-1.37857363634009	0.418845831769773	-0.298717463968426	-0.403872322266613	0.723932538151057	0.640587742706711	FALSE	FALSE	None	None
BTBD1/BTBD2	-0.470747052400029	0.0196914568744247	0.0105607660709543	-0.705946587001133	0.0433761248187879	0.00129650126937371	0.490438509274453	0.749322711819921	0.0985786612848023	0.0165240357861355	FALSE	FALSE	None	None
BTBD3/BTBD6	0.259325842479417	0.02422055480065	0.650084599739936	0.403553478755239	-0.0286210435445383	0.204734583819298	-0.235105287678767	-0.432174522299778	0.872449817638701	0.435000279642967	FALSE	FALSE	None	None
BTBD10/KCTD20	0.367517230395254	0.397504611288767	0.975559196195001	0.520714696008366	0.218235798995958	0.255039588028929	0.0299873808935123	-0.302478897012408	0.996450957619091	0.49485293199643	FALSE	FALSE	None	None
BTRC/FBXW11	-0.738449278198364	-1.43465284727011	0.0587336764205707	-1.19074791608716	-2.11609904699981	0.02867113087527	-0.696203569071749	-0.925351130912655	0.270758082789865	0.135045181658881	FALSE	FALSE	None	None
CAB39/CAB39L	-1.06339182153814	-0.90744341767595	0.351411521948121	-1.45025016729753	-0.952518961342107	0.130510373356381	0.15594840386219	0.497731205955419	0.694278082876227	0.339326970726592	FALSE	FALSE	None	None
CALB1/CALB2	0.0722589830428663	0.316646017834199	0.159171691223494	-0.032221942588873	0.169714758699366	0.630998003515649	0.244387034791333	0.201936701288239	0.485735207959019	0.815404974722012	FALSE	FALSE	None	None
CAMKK1/CAMKK2	0.115313280775542	-0.192274569121419	0.418845831769773	0.258891843043046	-0.332775678062871	0.0559615691465394	-0.307587849896961	-0.591667521105917	0.742704211751698	0.203212401928774	FALSE	FALSE	None	None
CAND1/CAND2	0.172853059647876	0.336222142423548	0.480345250423796	-0.129699083802368	0.213022301007159	0.206792440630272	0.163369082775672	0.342721384809527	0.788445486806736	0.435000279642967	FALSE	FALSE	None	None
CANX/CLGN	0.421624724722425	0.537802078773269	0.493199173554005	0.412601584641239	0.368006612970292	0.894378126272837	0.116177354050844	-0.0445949716709472	0.793513521807186	0.948361797842323	FALSE	FALSE	None	None
CAPRIN1/CAPRIN2	-0.0302720819609945	0.751616402098333	5.21594606696774e-05	-0.232882528539359	0.837390028340902	0.000781201946400821	0.781888484059328	1.07027255688026	0.00178440260185739	0.011540483299103	TRUE	FALSE	Suppressor	None
CASKIN1/CASKIN2	-0.723241939239919	-0.359866937033423	0.302483354938611	-0.727527010011204	-0.823591653188349	0.917860546664997	0.363375002206496	-0.0960646431771455	0.65331661340407	0.957662594269124	FALSE	FALSE	None	None
CASP3/CASP7	0.762787455796831	0.472819718853522	0.0374157037255554	0.670954526683467	0.314416479256201	0.02867113087527	-0.28996773694331	-0.356538047427266	0.215223074527531	0.135045181658881	FALSE	FALSE	None	None
CBX1/CBX5	-0.00174916418318425	0.0796835237785242	0.606102188246986	0.0709185347308076	0.33051317134125	0.470426190921158	0.0814326879617085	0.259594636610443	0.852629174961369	0.681017871043993	FALSE	FALSE	None	None
CC2D1A/CC2D1B	-0.565861727272547	-0.431701485137472	0.482844415022241	-0.586454764674444	-0.682698142785125	1	0.134160242135074	-0.0962433781106812	0.789225086162118	1	FALSE	FALSE	None	None
CCDC102A/CCDC102B	0.510551079334496	0.800587628048369	0.178473760650817	0.41291485985248	0.802958100348572	0.153095027379765	0.290036548713873	0.390043240496092	0.517892609031389	0.372703250175457	FALSE	FALSE	None	None
CCNA1/CCNA2	-1.87768764828833	-1.64992623423518	0.95927643725843	-2.31447082954118	-2.45034055305441	0.606199965555212	0.227761414053149	-0.135869723513231	0.991303154559586	0.802505046050688	FALSE	FALSE	None	None
CCNB1/CCNB2	-0.947154147749315	-1.14761618254996	0.725930771141294	-1.05810085874921	-1.12410793318472	0.910554590341991	-0.200462034800646	-0.0660070744355117	0.907808858245634	0.953076463320924	FALSE	FALSE	None	None
CCND1/CCND2	0.105597488074061	-0.00495611913294593	0.418845831769773	-0.0548904006637629	-0.267652177153412	0.171858769786247	-0.110553607207007	-0.21276177648965	0.742704211751698	0.394728623183959	FALSE	FALSE	None	None
CCNE1/CCNE2	-0.294095196342858	-0.47493886736978	0.159171691223494	-0.3286096794181	-0.827140631595903	0.0677264535477586	-0.180843671026922	-0.498530952177803	0.485735207959019	0.230142114122919	FALSE	FALSE	None	None
CCNG1/CCNG2	0.459999826590897	0.365912526040339	0.645619885743913	0.438979966873234	0.210978253136389	0.320383948878672	-0.0940873005505582	-0.228001713736845	0.872449817638701	0.562836666949019	FALSE	FALSE	None	None
CCNJ/CCNJL	0.617958817855074	0.58037826332633	0.798446530473077	0.668532322313797	0.317776774006562	0.165425495650633	-0.0375805545287434	-0.350755548307235	0.93511482976054	0.388182571021341	FALSE	FALSE	None	None
CCNL1/CCNL2	-2.45992264606852	-2.22306599025926	0.529347858310023	-2.93888350092632	-2.71294868496466	0.620652788655589	0.23685665580926	0.225934815961659	0.815346227254774	0.808502612068247	FALSE	FALSE	None	None
CCNT1/CCNT2	-0.818017241785239	-1.05415626648801	0.606199965555212	-0.967052401611315	-1.29540236181439	0.342859832066028	-0.236139024702773	-0.328349960203079	0.852629174961369	0.581876999589866	FALSE	FALSE	None	None
CCNY/CCNYL1	0.683470621761772	0.805294434227761	0.310444457705876	0.602489675002213	0.6298870397923	0.830166612296523	0.121823812465989	0.0273973647900868	0.657292825761627	0.914590335580915	FALSE	FALSE	None	None
CD151/TSPAN11	0.0790432130595126	-0.160302281468063	0.212168632533632	-0.385361852048972	-0.706573095020825	0.445445095500846	-0.239345494527576	-0.321211242971853	0.566150310919616	0.66263483913131	FALSE	FALSE	None	None
CDC34/UBE2R2	0.193134782148311	0.168157524593684	0.467672657759921	-0.044609476762557	-0.122532933032552	0.645619885743913	-0.0249772575546264	-0.0779234562699948	0.777460940010099	0.824465472953916	FALSE	FALSE	None	None
CDK2/CDK3	-0.826368845802616	-1.44976635084611	0.0271471427377032	-1.03723961918877	-1.92214012920136	0.0336825577922627	-0.623397505043498	-0.884900510012587	0.181913843087702	0.144991142814376	FALSE	FALSE	None	None
CDK12/CDK13	-2.54739599665877	-3.10323767982659	0.222093193036212	-2.92581873288005	-3.62774101322772	0.171858769786247	-0.555841683167816	-0.701922280347671	0.570595159974459	0.394728623183959	FALSE	FALSE	None	None
